gender,usage,credit,loan,history,accounts,status,status01,loan01
0,1,8.517193191416236,7.303170051236799,1,2,0,0,1
1,1,8.294049640102028,0.0,0,0,0,0,0
1,0,8.006367567650246,0.0,3,0,3,1,0
0,1,8.517193191416236,0.0,0,0,0,0,0
0,1,8.006367567650246,0.0,0,6,0,0,0
0,1,8.517193191416236,9.929106565153747,0,2,0,0,1
0,1,8.517193191416236,0.0,0,1,0,0,0
0,1,8.517193191416236,0.0,0,1,2,1,0
0,0,8.517193191416236,0.0,0,11,0,0,0
0,0,8.006367567650246,0.0,2,3,1,1,0
1,0,8.85366542803745,8.301025253838453,0,0,0,0,1
0,0,8.517193191416236,0.0,0,9,1,1,0
1,0,8.006367567650246,0.0,0,1,0,0,0
0,1,7.600902459542082,6.350885716714739,0,6,0,0,1
1,0,8.517193191416236,0.0,0,6,4,1,0
0,1,8.006367567650246,0.0,0,3,1,1,0
0,1,8.517193191416236,0.0,0,3,2,1,0
0,1,9.210340371976182,0.0,0,2,0,0,0
1,1,8.294049640102028,0.0,2,1,1,1,0
1,0,6.907755278982137,0.0,5,0,1,1,0
1,1,9.903487552536127,0.0,0,1,0,0,0
1,0,8.006367567650246,0.0,0,6,3,1,0
0,1,8.006367567650246,0.0,0,7,0,0,0
1,0,8.517193191416236,0.0,2,5,0,0,0
0,1,8.987196820661973,0.0,0,4,0,0,0
1,0,8.517193191416236,0.0,4,12,2,1,0
1,0,7.600902459542082,0.0,2,0,1,1,0
1,1,8.987196820661973,0.0,0,3,0,0,0
0,1,8.006367567650246,0.0,1,2,1,1,0
1,0,8.294049640102028,0.0,1,3,0,0,0
1,1,8.517193191416236,0.0,6,0,2,1,0
0,1,9.210340371976182,0.0,0,2,0,0,0
0,1,8.517193191416236,0.0,0,1,0,0,0
1,0,8.006367567650246,0.0,4,0,4,1,0
1,1,8.517193191416236,0.0,0,0,3,1,0
1,0,8.070906088787817,0.0,0,8,0,0,0
1,1,8.517193191416236,7.567862605463882,0,2,0,0,1
1,1,8.006367567650246,0.0,0,8,0,0,0
0,1,6.907755278982137,0.0,2,3,3,1,0
1,1,8.987196820661973,0.0,0,1,0,0,0
1,0,8.006367567650246,0.0,2,7,0,0,0
1,1,8.987196820661973,0.0,0,10,0,0,0
1,1,8.517193191416236,0.0,1,1,2,1,0
1,0,8.294049640102028,0.0,1,8,1,1,0
1,0,8.006367567650246,0.0,3,1,2,1,0
1,1,8.006367567650246,0.0,2,0,0,0,0
0,1,8.699514748210191,0.0,0,8,2,1,0
0,1,8.517193191416236,0.0,0,3,1,1,0
0,1,8.517193191416236,0.0,0,0,1,1,0
1,1,8.517193191416236,7.511524648390865,3,2,1,1,1
0,1,9.903487552536127,7.51479976048867,0,1,0,0,1
1,1,6.907755278982137,0.0,0,1,0,0,0
1,0,6.907755278982137,0.0,1,5,2,1,0
0,1,8.006367567650246,0.0,0,21,0,0,0
0,1,8.987196820661973,0.0,0,4,0,0,0
1,0,7.600902459542082,0.0,1,12,3,1,0
0,1,9.210340371976182,0.0,0,1,3,1,0
1,0,8.294049640102028,0.0,1,18,4,1,0
1,1,8.699514748210191,0.0,6,4,4,1,0
1,0,8.006367567650246,0.0,3,4,2,1,0
1,1,8.517193191416236,0.0,0,5,0,0,0
1,1,7.600902459542082,0.0,0,0,2,1,0
1,0,8.699514748210191,0.0,0,2,4,1,0
0,1,8.517193191416236,0.0,0,3,0,0,0
1,1,9.210340371976182,0.0,12,4,3,1,0
0,1,8.517193191416236,0.0,0,2,1,1,0
1,0,8.987196820661973,0.0,0,4,2,1,0
1,1,8.006367567650246,0.0,3,1,1,1,0
0,1,10.819778284410283,0.0,0,1,0,0,0
1,0,8.699514748210191,7.366445148327599,0,5,3,1,1
0,1,7.600902459542082,6.875232087276577,0,0,3,1,1
1,1,10.308952660644293,8.345692873253865,0,1,0,0,1
1,1,8.517193191416236,0.0,0,0,4,1,0
1,1,8.517193191416236,0.0,0,0,0,0,0
0,1,8.411832675758411,0.0,6,0,3,1,0
1,1,8.006367567650246,0.0,1,9,1,1,0
1,1,6.907755278982137,0.0,1,10,0,0,0
1,0,8.006367567650246,0.0,6,2,2,1,0
0,1,8.987196820661973,0.0,0,2,0,0,0
1,1,8.517193191416236,7.448333860897475,0,0,2,1,1
0,0,7.600902459542082,0.0,3,3,1,1,0
0,0,8.517193191416236,8.619569258033103,2,3,2,1,1
1,0,9.210340371976182,0.0,1,1,0,0,0
1,1,8.006367567650246,0.0,3,3,4,1,0
1,1,8.294049640102028,0.0,0,0,0,0,0
1,0,9.210340371976182,0.0,2,5,1,1,0
1,0,8.006367567650246,0.0,2,1,3,1,0
0,1,8.699514748210191,0.0,1,4,1,1,0
1,1,8.517193191416236,0.0,0,2,2,1,0
0,0,8.006367567650246,0.0,1,6,2,1,0
1,1,8.006367567650246,0.0,1,1,0,0,0
1,1,8.517193191416236,0.0,1,2,2,1,0
0,0,7.600902459542082,0.0,1,1,1,1,0
0,1,8.006367567650246,0.0,0,3,2,1,0
1,0,8.006367567650246,0.0,0,0,2,1,0
1,1,8.517193191416236,0.0,0,1,0,0,0
1,1,6.907755278982137,0.0,0,0,0,0,0
1,0,7.824046010856292,0.0,7,7,3,1,0
0,1,7.824046010856292,0.0,0,7,3,1,0
1,0,8.503499864284235,0.0,5,0,3,1,0
1,0,8.517193191416236,0.0,0,5,0,0,0
1,1,8.517193191416236,0.0,1,1,0,0,0
0,0,7.600902459542082,0.0,1,0,2,1,0
0,0,8.294049640102028,0.0,0,0,2,1,0
0,1,8.517193191416236,0.0,0,0,2,1,0
0,1,9.210340371976182,0.0,2,0,2,1,0
0,0,8.006367567650246,0.0,4,9,3,1,0
0,1,9.210340371976182,0.0,0,0,0,0,0
1,0,8.517193191416236,0.0,1,0,2,1,0
1,0,7.600902459542082,0.0,1,5,0,0,0
1,0,8.517193191416236,0.0,10,18,3,1,0
1,1,8.294049640102028,0.0,0,1,3,1,0
1,1,8.006367567650246,0.0,0,0,0,0,0
1,0,8.006367567650246,0.0,1,2,1,1,0
1,0,8.987196820661973,0.0,2,4,2,1,0
1,0,8.294049640102028,0.0,0,13,0,0,0
0,0,8.517193191416236,0.0,0,14,0,0,0
1,0,7.600902459542082,0.0,6,5,4,1,0
0,1,9.210340371976182,8.82114223633189,1,2,0,0,1
1,0,8.006367567650246,0.0,3,0,3,1,0
1,0,8.006367567650246,0.0,4,3,4,1,0
1,1,8.699514748210191,0.0,1,3,1,1,0
1,0,7.600902459542082,0.0,0,0,1,1,0
1,0,8.006367567650246,0.0,5,0,2,1,0
1,0,8.006367567650246,0.0,2,6,2,1,0
1,1,8.517193191416236,6.343880434126331,0,1,3,1,1
1,0,9.210340371976182,0.0,0,5,0,0,0
1,0,8.006367567650246,0.0,6,8,1,1,0
1,1,8.006367567650246,0.0,0,0,3,1,0
1,0,9.159047077588632,6.56244409369372,0,2,3,1,1
0,1,6.907755278982137,0.0,0,1,1,1,0
1,1,8.517193191416236,0.0,0,0,2,1,0
1,0,8.006367567650246,6.582025138892826,0,10,4,1,1
1,0,9.210340371976182,9.097395612960048,0,2,0,0,1
1,0,6.907755278982137,0.0,0,7,1,1,0
1,1,8.517193191416236,0.0,0,3,1,1,0
1,0,8.006367567650246,0.0,1,4,2,1,0
1,1,9.903487552536127,8.941807118363162,0,0,0,0,1
1,0,7.600902459542082,0.0,1,5,2,1,0
1,1,8.517193191416236,0.0,3,1,1,1,0
0,1,7.600902459542082,0.0,4,3,1,1,0
1,0,8.517193191416236,0.0,5,2,0,0,0
1,0,8.294049640102028,0.0,0,5,4,1,0
1,0,8.006367567650246,0.0,0,2,0,0,0
1,1,8.006367567650246,0.0,0,0,1,1,0
1,0,8.006367567650246,0.0,2,1,2,1,0
0,1,8.517193191416236,0.0,1,0,0,0,0
1,1,8.006367567650246,0.0,1,2,0,0,0
0,1,8.006367567650246,0.0,0,2,0,0,0
1,1,8.517193191416236,0.0,0,0,1,1,0
1,1,8.987196820661973,0.0,0,10,0,0,0
1,0,8.006367567650246,0.0,1,7,3,1,0
1,0,8.006367567650246,0.0,1,0,1,1,0
0,0,8.699514748210191,8.453614209773367,0,16,2,1,1
1,0,8.517193191416236,7.393263094763838,4,6,2,1,1
0,1,8.517193191416236,0.0,0,1,0,0,0
1,0,8.006367567650246,0.0,2,0,1,1,0
1,0,9.210340371976182,9.122819774446688,0,8,2,1,1
1,1,8.006367567650246,7.4673710669175595,3,0,1,1,1
0,0,9.210340371976182,0.0,0,3,4,1,0
1,1,8.006367567650246,7.835183755266748,0,5,0,0,1
1,1,8.006367567650246,0.0,0,0,1,1,0
1,1,8.006367567650246,0.0,3,0,0,0,0
1,1,8.006367567650246,0.0,0,2,0,0,0
1,1,9.210340371976182,0.0,2,0,2,1,0
0,0,8.699514748210191,0.0,3,1,2,1,0
1,1,8.006367567650246,0.0,2,3,1,1,0
1,1,7.600902459542082,0.0,0,4,3,1,0
0,0,8.517193191416236,0.0,3,1,3,1,0
0,1,8.006367567650246,0.0,0,0,0,0,0
1,1,8.517193191416236,0.0,0,1,0,0,0
1,0,8.006367567650246,0.0,1,1,2,1,0
0,0,8.517193191416236,0.0,1,2,1,1,0
0,1,8.006367567650246,0.0,0,0,2,1,0
1,1,7.600902459542082,0.0,4,3,2,1,0
0,1,8.006367567650246,0.0,0,0,0,0,0
1,0,8.006367567650246,0.0,2,2,2,1,0
1,0,8.699514748210191,0.0,2,0,0,0,0
0,1,8.006367567650246,0.0,1,4,0,0,0
1,0,7.600902459542082,0.0,0,2,1,1,0
0,1,8.517193191416236,0.0,1,1,0,0,0
1,0,9.433483923290392,0.0,0,14,0,0,0
1,1,8.006367567650246,0.0,0,0,3,1,0
0,1,8.517193191416236,0.0,0,1,0,0,0
0,1,7.313220387090301,0.0,0,3,0,0,0
1,1,8.006367567650246,0.0,5,2,2,1,0
1,1,8.517193191416236,0.0,0,3,0,0,0
1,0,8.006367567650246,0.0,0,9,2,1,0
1,1,8.006367567650246,0.0,0,2,4,1,0
1,0,8.006367567650246,0.0,18,10,2,1,0
1,0,7.824046010856292,0.0,2,7,4,1,0
1,1,8.517193191416236,0.0,1,3,2,1,0
1,0,7.3777589082278725,0.0,0,5,1,1,0
0,0,8.006367567650246,0.0,1,0,1,1,0
1,1,8.517193191416236,0.0,0,9,0,0,0
0,1,8.006367567650246,8.466320861042481,0,9,2,1,1
1,1,8.517193191416236,0.0,0,0,0,0,0
0,1,8.517193191416236,0.0,0,4,0,0,0
1,1,8.699514748210191,0.0,0,0,0,0,0
1,1,8.006367567650246,0.0,1,5,4,1,0
1,1,9.903487552536127,8.3133619511344,0,1,3,1,1
1,0,8.006367567650246,0.0,1,2,0,0,0
1,0,7.600902459542082,0.0,5,11,2,1,0
1,1,8.006367567650246,0.0,0,1,1,1,0
1,1,8.517193191416236,0.0,0,1,0,0,0
1,1,8.006367567650246,0.0,0,1,2,1,0
1,1,8.517193191416236,0.0,0,3,2,1,0
1,0,8.517193191416236,0.0,1,0,0,0,0
0,1,8.517193191416236,0.0,0,2,0,0,0
1,1,8.006367567650246,0.0,0,0,0,0,0
0,0,8.51699317141357,0.0,0,0,4,1,0
0,0,8.517193191416236,0.0,5,4,3,1,0
1,1,7.600902459542082,0.0,5,1,3,1,0
0,0,7.600902459542082,0.0,3,7,2,1,0
1,0,8.006367567650246,0.0,1,11,4,1,0
1,0,8.517193191416236,0.0,2,1,1,1,0
1,0,7.600902459542082,0.0,0,11,4,1,0
1,1,8.006367567650246,0.0,2,5,4,1,0
1,1,8.517193191416236,0.0,1,0,1,1,0
1,1,8.517193191416236,0.0,0,7,0,0,0
1,0,8.006367567650246,0.0,3,1,2,1,0
1,0,9.210340371976182,8.12355783506165,2,1,2,1,1
1,0,6.907755278982137,0.0,7,2,3,1,0
0,0,8.517193191416236,0.0,0,1,0,0,0
1,1,9.210340371976182,0.0,0,2,0,0,0
1,1,8.006367567650246,0.0,0,0,1,1,0
0,1,9.903487552536127,0.0,0,8,0,0,0
1,1,8.006367567650246,0.0,2,0,0,0,0
1,1,8.006367567650246,7.83241092718792,6,2,1,1,1
1,1,8.006367567650246,0.0,1,1,2,1,0
1,1,6.907755278982137,5.472270673671474,0,1,0,0,1
0,1,8.517193191416236,0.0,10,4,1,1,0
0,0,8.517193191416236,0.0,0,5,3,1,0
0,1,8.006367567650246,0.0,0,2,0,0,0
1,1,6.907755278982137,0.0,0,1,2,1,0
1,1,8.006367567650246,7.523481312573497,15,1,1,1,1
1,1,8.006367567650246,0.0,0,3,0,0,0
1,0,8.006367567650246,0.0,2,7,3,1,0
0,1,8.517193191416236,0.0,0,1,0,0,0
0,1,8.006367567650246,0.0,0,4,1,1,0
0,1,10.308952660644293,9.29807648628027,0,2,0,0,1
0,0,8.006367567650246,0.0,0,17,4,1,0
1,0,8.517193191416236,0.0,4,6,4,1,0
1,0,8.006367567650246,0.0,0,2,3,1,0
1,0,7.600902459542082,0.0,1,7,4,1,0
1,1,8.006367567650246,0.0,0,3,1,1,0
1,0,7.600902459542082,0.0,0,7,2,1,0
1,0,8.517193191416236,0.0,0,1,0,0,0
0,1,8.85366542803745,7.994294986415977,30,16,2,1,1
1,1,8.987196820661973,7.614805364711073,0,0,0,0,1
1,0,8.006367567650246,0.0,4,2,1,1,0
1,0,7.600902459542082,0.0,0,6,0,0,0
1,0,8.006367567650246,0.0,2,11,1,1,0
0,0,8.006367567650246,0.0,0,0,2,1,0
0,1,10.308952660644293,8.813735892300215,0,3,0,0,1
1,1,8.699514748210191,0.0,0,0,0,0,0
1,0,8.006367567650246,0.0,0,7,3,1,0
1,0,9.210340371976182,9.197457746145169,1,10,1,1,1
1,1,8.517193191416236,0.0,0,0,0,0,0
1,1,8.517193191416236,0.0,0,0,0,0,0
0,1,9.615805480084347,0.0,0,1,0,0,0
1,0,8.006367567650246,0.0,1,15,1,1,0
1,0,9.210340371976182,5.318119993844216,0,1,0,0,1
1,0,8.699514748210191,7.745435610274381,1,7,0,0,1
0,0,8.294049640102028,0.0,1,9,1,1,0
0,0,7.600902459542082,0.0,0,5,1,1,0
0,0,9.210340371976182,9.660715108832955,4,5,2,1,1
1,0,8.517193191416236,0.0,0,12,4,1,0
0,0,8.517193191416236,0.0,0,2,1,1,0
1,1,8.294049640102028,0.0,3,0,3,1,0
1,0,8.006367567650246,0.0,0,6,4,1,0
0,1,8.006367567650246,0.0,0,3,0,0,0
1,1,8.006367567650246,0.0,2,3,1,1,0
1,0,9.210340371976182,0.0,2,1,2,1,0
1,1,8.517193191416236,6.546785410760524,3,2,1,1,1
1,0,8.517193191416236,0.0,0,1,1,1,0
1,0,9.210340371976182,0.0,0,6,0,0,0
1,1,8.006367567650246,0.0,0,0,1,1,0
0,0,8.006367567650246,0.0,1,2,3,1,0
1,1,8.517193191416236,0.0,0,0,3,1,0
0,1,8.517193191416236,0.0,0,1,2,1,0
0,1,8.006367567650246,0.0,0,4,0,0,0
1,0,8.517193191416236,0.0,2,4,2,1,0
1,1,7.600902459542082,0.0,0,1,0,0,0
0,1,9.210340371976182,0.0,0,1,0,0,0
1,1,8.006367567650246,0.0,0,10,2,1,0
1,0,8.006367567650246,0.0,3,0,2,1,0
1,0,9.680344001221918,9.601909374892236,0,4,0,0,1
1,0,8.517193191416236,0.0,6,13,4,1,0
1,1,8.006367567650246,0.0,1,4,3,1,0
1,1,8.006367567650246,0.0,1,4,3,1,0
0,1,8.517193191416236,0.0,0,4,0,0,0
1,1,8.006367567650246,0.0,0,4,2,1,0
0,1,8.85366542803745,0.0,0,1,2,1,0
1,1,8.006367567650246,0.0,1,0,0,0,0
1,1,7.600902459542082,0.0,0,0,1,1,0
1,1,8.699514748210191,9.0410929746695,0,4,0,0,1
0,1,7.600902459542082,0.0,0,1,1,1,0
1,1,8.006367567650246,0.0,0,1,2,1,0
1,0,8.006367567650246,0.0,1,2,3,1,0
0,1,8.006367567650246,0.0,2,0,1,1,0
1,0,8.006367567650246,0.0,14,3,3,1,0
0,1,8.006367567650246,0.0,0,0,0,0,0
1,0,8.517193191416236,0.0,3,3,3,1,0
1,1,8.006367567650246,0.0,3,1,3,1,0
1,1,8.987196820661973,0.0,0,2,2,1,0
1,1,8.517193191416236,0.0,0,0,0,0,0
1,1,8.006367567650246,0.0,0,7,1,1,0
1,0,8.006367567650246,0.0,6,0,3,1,0
0,1,8.517193191416236,0.0,0,1,3,1,0
0,1,8.006367567650246,0.0,0,1,1,1,0
1,1,8.006367567650246,0.0,0,3,0,0,0
1,1,8.006367567650246,0.0,0,0,0,0,0
1,1,8.517193191416236,0.0,0,5,0,0,0
0,1,8.006367567650246,0.0,0,1,2,1,0
1,1,9.210340371976182,8.108623268354593,0,4,3,1,1
1,0,8.517193191416236,0.0,3,1,4,1,0
0,1,8.987196820661973,7.569927655242652,0,3,0,0,1
0,1,8.517193191416236,0.0,0,0,0,0,0
0,0,8.006367567650246,0.0,2,1,0,0,0
1,1,7.600902459542082,0.0,0,2,3,1,0
0,1,8.699514748210191,0.0,0,0,0,0,0
0,1,9.798127036878302,7.873217054862741,0,2,0,0,1
1,1,9.210340371976182,0.0,0,2,0,0,0
1,0,8.006367567650246,0.0,3,0,2,1,0
1,1,8.699514748210191,8.616857514529183,0,1,3,1,1
1,0,6.907755278982137,0.0,0,18,4,1,0
0,1,9.210340371976182,0.0,0,0,0,0,0
1,0,9.210340371976182,0.0,0,5,0,0,0
1,1,9.903487552536127,7.852827812281744,0,0,0,0,1
1,0,8.517193191416236,0.0,4,6,1,1,0
1,0,8.517193191416236,0.0,5,5,1,1,0
1,0,8.517193191416236,0.0,0,3,0,0,0
1,1,9.210340371976182,0.0,0,1,1,1,0
1,1,8.006367567650246,0.0,2,1,2,1,0
0,0,8.006367567650246,0.0,0,2,0,0,0
1,0,8.987196820661973,7.099201743553092,0,2,0,0,1
1,1,8.006367567650246,0.0,1,1,2,1,0
1,0,8.517193191416236,0.0,1,0,2,1,0
0,1,8.517193191416236,0.0,0,2,0,0,0
0,1,8.517193191416236,0.0,0,4,1,1,0
1,1,9.210340371976182,8.25088114470065,0,1,0,0,1
1,1,7.600902459542082,0.0,6,6,2,1,0
1,1,8.006367567650246,0.0,0,7,0,0,0
1,1,8.699514748210191,7.693481640835175,0,3,0,0,1
1,0,8.006367567650246,7.515889085215125,6,2,2,1,1
0,0,8.006367567650246,0.0,1,0,0,0,0
1,0,6.907755278982137,0.0,5,2,4,1,0
1,1,7.600902459542082,0.0,1,0,1,1,0
1,1,7.600902459542082,8.354203562921775,0,4,0,0,1
1,1,8.987196820661973,0.0,1,16,0,0,0
1,0,8.006367567650246,0.0,0,0,0,0,0
1,0,8.517193191416236,0.0,2,1,2,1,0
1,1,8.699514748210191,0.0,0,0,0,0,0
1,1,8.006367567650246,7.78155595923534,0,2,0,0,1
1,1,8.006367567650246,0.0,8,0,3,1,0
1,1,8.517193191416236,0.0,2,1,1,1,0
1,0,7.600902459542082,0.0,0,0,0,0,0
1,0,8.006367567650246,7.291656209174461,1,5,2,1,1
1,0,7.600902459542082,0.0,0,0,3,1,0
1,1,8.987196820661973,0.0,2,3,0,0,0
1,0,8.006367567650246,0.0,4,1,2,1,0
0,0,9.210340371976182,0.0,0,2,0,0,0
0,0,6.907755278982137,0.0,6,8,3,1,0
1,0,8.006367567650246,0.0,4,5,4,1,0
1,0,8.517193191416236,0.0,3,0,1,1,0
1,1,8.006367567650246,7.569927655242652,0,2,2,1,1
0,1,9.210340371976182,8.214465160759184,0,0,0,0,1
0,1,9.210340371976182,0.0,0,1,0,0,0
0,1,8.006367567650246,0.0,0,0,0,0,0
0,1,7.600902459542082,0.0,1,2,1,1,0
0,1,8.517193191416236,0.0,0,2,0,0,0
1,0,8.006367567650246,0.0,0,10,0,0,0
0,0,8.006367567650246,0.0,0,0,0,0,0
0,1,9.210340371976182,0.0,0,5,3,1,0
1,0,8.517193191416236,0.0,2,11,1,1,0
0,0,7.600902459542082,0.0,1,7,2,1,0
1,0,8.517193191416236,0.0,8,3,4,1,0
1,0,9.210340371976182,8.017307507688582,0,5,2,1,1
1,1,8.006367567650246,0.0,0,1,2,1,0
1,1,8.987196820661973,7.400620577371135,0,1,2,1,1
0,1,8.517193191416236,9.63652272167307,0,6,0,0,1
1,0,8.006367567650246,0.0,3,0,2,1,0
1,0,8.294049640102028,0.0,0,13,0,0,0
1,1,8.699514748210191,0.0,0,3,2,1,0
1,0,9.210340371976182,8.826294231241318,9,1,1,1,1
0,1,9.615805480084347,0.0,0,3,2,1,0
1,1,9.392661928770137,7.748460023899697,9,9,3,1,1
1,1,6.907755278982137,0.0,1,3,1,1,0
1,1,9.210340371976182,7.894318063841624,0,4,1,1,1
0,1,8.517193191416236,7.024649030453636,1,1,0,0,1
0,1,9.903487552536127,7.734558844354756,0,2,0,0,1
1,0,8.517193191416236,0.0,0,2,3,1,0
1,0,8.006367567650246,0.0,1,2,2,1,0
1,1,8.987196820661973,0.0,2,1,0,0,0
0,0,9.392661928770137,9.532351404751553,2,18,1,1,1
1,1,8.006367567650246,0.0,0,0,0,0,0
1,0,7.600902459542082,0.0,0,7,0,0,0
1,0,8.699514748210191,0.0,0,2,0,0,0
0,1,8.987196820661973,7.651120175702699,0,0,0,0,1
1,0,10.308952660644293,8.626406276389554,0,1,0,0,1
1,1,8.006367567650246,0.0,0,0,1,1,0
1,0,8.517193191416236,0.0,0,0,0,0,0
0,1,8.006367567650246,0.0,0,0,0,0,0
0,1,8.006367567650246,0.0,0,0,2,1,0
1,1,8.006367567650246,0.0,0,1,0,0,0
1,1,8.006367567650246,0.0,0,0,2,1,0
1,0,8.517193191416236,0.0,6,2,3,1,0
0,0,8.517193191416236,0.0,0,3,0,0,0
1,1,8.006367567650246,0.0,0,0,1,1,0
1,1,8.006367567650246,0.0,3,5,2,1,0
1,1,8.006367567650246,0.0,1,6,0,0,0
1,1,8.517193191416236,8.854522203757432,0,3,1,1,1
1,0,8.517193191416236,0.0,1,0,3,1,0
1,0,8.006367567650246,0.0,1,0,2,1,0
1,1,7.600902459542082,0.0,0,5,0,0,0
0,0,8.006367567650246,0.0,4,0,2,1,0
1,1,8.006367567650246,0.0,2,7,0,0,0
1,1,8.517193191416236,0.0,0,0,0,0,0
1,1,8.517193191416236,0.0,0,1,2,1,0
1,1,10.571316925111784,0.0,0,0,0,0,0
0,0,8.006367567650246,0.0,0,6,0,0,0
1,1,8.987196820661973,9.699901500437448,2,2,1,1,1
1,1,9.210340371976182,0.0,0,0,0,0,0
1,0,8.006367567650246,0.0,4,0,0,0,0
1,0,8.006367567650246,0.0,3,9,0,0,0
1,0,8.160518247477505,0.0,2,9,4,1,0
1,1,8.006367567650246,7.392647520721623,0,7,0,0,1
0,0,8.517193191416236,0.0,1,1,3,1,0
1,1,6.907755278982137,0.0,0,3,1,1,0
1,0,8.006367567650246,0.0,7,0,2,1,0
0,0,8.517193191416236,0.0,0,5,1,1,0
0,1,8.006367567650246,0.0,0,0,1,1,0
0,1,8.517193191416236,0.0,0,2,4,1,0
1,0,9.210340371976182,8.231642179973411,0,1,0,0,1
1,0,8.006367567650246,0.0,0,1,0,0,0
0,1,8.006367567650246,0.0,0,1,1,1,0
1,1,8.517193191416236,0.0,0,1,0,0,0
1,1,8.517193191416236,0.0,0,0,0,0,0
1,1,9.210340371976182,9.141954459109717,0,1,0,0,1
0,1,9.210340371976182,0.0,0,1,0,0,0
1,1,8.517193191416236,0.0,3,3,3,1,0
1,0,8.517193191416236,0.0,6,14,2,1,0
1,1,8.517193191416236,8.430109084509123,6,1,4,1,1
0,1,8.006367567650246,0.0,3,1,3,1,0
0,1,8.006367567650246,0.0,0,0,0,0,0
1,1,8.006367567650246,0.0,3,4,2,1,0
0,0,7.600902459542082,0.0,0,13,0,0,0
0,1,8.517193191416236,0.0,3,5,2,1,0
1,0,8.294049640102028,8.173857454773621,1,9,0,0,1
0,0,6.907755278982137,7.418180822726788,2,0,2,1,1
1,1,9.210340371976182,0.0,1,2,1,1,0
0,1,8.006367567650246,0.0,2,1,3,1,0
1,1,7.600902459542082,0.0,1,7,3,1,0
1,0,8.006367567650246,0.0,2,0,2,1,0
1,0,6.907755278982137,7.081708586105575,0,12,0,0,1
1,1,8.85366542803745,6.75110146893676,1,2,0,0,1
1,1,8.517193191416236,0.0,3,0,2,1,0
1,0,8.006367567650246,0.0,0,1,0,0,0
1,0,8.006367567650246,0.0,0,11,0,0,0
1,1,8.294049640102028,7.925518979786926,0,1,0,0,1
1,0,8.517193191416236,0.0,6,0,3,1,0
1,1,8.006367567650246,0.0,1,1,2,1,0
0,0,8.006367567650246,7.7702232041587855,3,4,3,1,1
1,1,8.006367567650246,0.0,5,0,2,1,0
1,1,8.294049640102028,0.0,0,1,1,1,0
1,0,8.006367567650246,0.0,3,9,2,1,0
1,1,8.411832675758411,0.0,0,4,0,0,0
0,0,9.210340371976182,7.614312146452,1,4,2,1,1
1,0,8.006367567650246,0.0,1,0,0,0,0
0,1,8.006367567650246,0.0,0,4,0,0,0
0,1,9.210340371976182,7.340186835320115,4,2,2,1,1
1,1,10.308952660644293,7.991253929840198,1,1,0,0,1
1,1,9.210340371976182,8.797397374012059,4,2,3,1,1
1,0,7.600902459542082,0.0,0,17,1,1,0
0,0,8.517193191416236,0.0,0,1,0,0,0
1,1,9.903487552536127,9.570389616553864,0,0,0,0,1
1,0,8.006367567650246,0.0,5,0,0,0,0
1,1,8.517193191416236,0.0,0,0,0,0,0
0,1,8.517193191416236,7.154615356913663,0,1,2,1,1
1,0,8.006367567650246,0.0,2,1,2,1,0
0,0,8.517193191416236,0.0,1,9,2,1,0
0,1,8.517193191416236,0.0,0,5,0,0,0
1,1,6.907755278982137,0.0,1,8,0,0,0
0,1,8.517193191416236,0.0,0,4,3,1,0
1,1,8.006367567650246,0.0,0,2,2,1,0
0,0,6.907755278982137,0.0,0,16,2,1,0
1,0,8.294049640102028,7.548028969935014,5,0,2,1,1
1,1,8.006367567650246,0.0,0,2,0,0,0
1,0,8.517193191416236,0.0,7,7,2,1,0
0,0,8.006367567650246,0.0,0,0,2,1,0
1,0,8.006367567650246,0.0,1,1,2,1,0
0,1,8.006367567650246,0.0,3,0,2,1,0
1,1,8.006367567650246,0.0,3,1,2,1,0
0,1,8.006367567650246,0.0,0,2,0,0,0
0,1,8.699514748210191,0.0,0,1,0,0,0
1,1,8.517193191416236,0.0,5,3,2,1,0
1,0,8.517193191416236,0.0,1,5,4,1,0
1,1,8.517193191416236,0.0,0,4,4,1,0
0,1,8.517193191416236,7.6093665379542115,1,3,0,0,1
1,1,8.517193191416236,0.0,0,15,1,1,0
1,1,8.006367567650246,0.0,4,2,2,1,0
1,1,9.210340371976182,0.0,6,1,2,1,0
1,0,8.006367567650246,0.0,0,3,0,0,0
1,1,9.210340371976182,0.0,0,5,1,1,0
1,1,8.517193191416236,8.316055720364641,0,4,0,0,1
1,0,8.517193191416236,0.0,2,3,1,1,0
0,1,8.517193191416236,0.0,0,0,3,1,0
1,1,9.210340371976182,0.0,0,2,0,0,0
0,0,8.006367567650246,6.429719478039137,0,10,4,1,1
0,1,9.210340371976182,8.449556542700426,0,5,0,0,1
0,1,7.600902459542082,0.0,0,0,0,0,0
1,1,8.006367567650246,0.0,0,1,0,0,0
1,1,8.517193191416236,0.0,0,9,3,1,0
1,1,8.987196820661973,8.058327306580958,1,0,2,1,1
1,0,8.517193191416236,0.0,7,1,4,1,0
1,0,7.600902459542082,0.0,1,15,2,1,0
0,0,8.006367567650246,0.0,6,2,1,1,0
1,1,8.517193191416236,0.0,0,1,4,1,0
1,0,8.006367567650246,0.0,0,12,2,1,0
1,0,8.006367567650246,7.791109510610027,1,16,4,1,1
0,1,8.006367567650246,8.84779106484485,0,8,0,0,1
1,1,7.824046010856292,0.0,0,7,0,0,0
